Unnamed: 0,country,year,biofuel_electricity,hydro_electricity,nuclear_electricity,solar_electricity,wind_electricity,other_renewable_electricity,coal_electricity,gas_electricity,oil_electricity,total,timestamp,temperature,humidity,wind_speed,demand
144,Armenia,2002,0.0,1.641,2.09,0.0,0.0,0.0,0.0,1.484,0.0,5.215,2025-03-01 12:47:17,21.017566196335395,68.73433088564568,6.375036211847963,693.9318657331539
145,Armenia,2003,0.0,1.962,1.82,0.0,0.0,0.0,0.0,1.43,0.0,5.212,2025-03-01 12:47:17,20.696809887549357,32.73510947692013,4.131700196857636,565.8832801158446
146,Armenia,2004,0.0,1.978,2.205,0.0,0.0,0.0,0.0,1.721,0.0,5.904,2025-03-01 12:47:17,15.737738947090657,86.75825339073596,3.975523772108212,250.6307776539862
147,Armenia,2005,0.0,1.755,2.504,0.0,0.001,0.0,0.0,1.718,0.0,5.978,2025-03-01 12:47:17,27.191286679597937,80.52992259902285,8.042884189233062,980.6110049658555
148,Armenia,2006,0.0,1.807,2.422,0.0,0.001,0.0,0.0,1.387,0.0,5.617,2025-03-01 12:47:17,25.05358046457723,47.79674892942559,6.737223040983189,437.53662841618905
149,Armenia,2007,0.0,1.834,2.348,0.0,0.003,0.0,0.0,1.4,0.0,5.585,2025-03-01 12:47:17,16.029575024999787,34.63125181358808,6.601811564774042,196.23304220252032
150,Armenia,2008,0.0,1.779,2.266,0.0,0.002,0.0,0.0,1.419,0.0,5.466,2025-03-01 12:47:17,20.57292928473223,40.19322439314344,1.3670600863456084,544.4190061441715
151,Armenia,2009,0.0,1.999,2.29,0.0,0.004,0.0,0.0,1.085,0.0,5.378,2025-03-01 12:47:17,33.165317719333075,37.61666482529836,10.779056110352936,886.5982104517749
152,Armenia,2010,0.0,2.53,2.287,0.0,0.007,0.0,0.0,1.352,0.0,6.176,2025-03-01 12:47:17,19.79123781333945,37.397026757936814,3.2060503197286607,898.5619015995965
153,Armenia,2011,0.0,2.464,2.357,0.0,0.003,0.0,0.0,2.247,0.0,7.071,2025-03-01 12:47:17,17.897897441824462,61.11370131994404,2.9543044531308205,109.86932445080254
154,Armenia,2012,0.0,2.299,2.124,0.0,0.004,0.0,0.0,3.195,0.0,7.622,2025-03-01 12:47:17,24.78905520555126,44.75084654960402,6.191374804160902,897.6661702762598
155,Armenia,2013,0.0,2.151,2.168,0.0,0.004,0.0,0.0,2.983,0.0,7.306,2025-03-01 12:47:17,34.71300908221201,51.488382991748665,3.416675124267021,344.33579574987266
156,Armenia,2014,0.0,1.972,2.266,0.0,0.004,0.0,0.0,3.092,0.0,7.334,2025-03-01 12:47:17,19.84110543023001,89.37032000305935,8.757874009620231,135.07512757158077
157,Armenia,2015,0.0,2.184,2.571,0.001,0.003,0.0,0.0,2.633,0.0,7.392,2025-03-01 12:47:17,28.44271094811757,71.05885493552069,5.571950090017072,863.011243326587
158,Armenia,2016,0.0,2.327,2.195,0.001,0.002,0.0,0.0,2.426,0.0,6.951,2025-03-01 12:47:17,30.23239230657435,86.93884002282007,6.733675838891852,877.4800803893875
159,Armenia,2017,0.0,2.246,2.411,0.003,0.002,0.0,0.0,2.7,0.0,7.362,2025-03-01 12:47:17,19.752750879847994,38.55339330198694,8.057539824060433,636.607971858115
160,Armenia,2018,0.0,2.295,1.898,0.019,0.002,0.0,0.0,3.173,0.0,7.387,2025-03-01 12:47:17,29.56432697223719,52.92836848995415,3.0530328372270725,616.9903815667226
161,Armenia,2019,0.0,2.347,2.029,0.013,0.003,0.0,0.0,2.864,0.0,7.256,2025-03-01 12:47:17,22.355662654385064,63.283908196941255,2.336274342982947,831.8082453592774
162,Aruba,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,2025-03-01 12:47:17,27.64611661187159,34.60548371332428,13.206328543104071,807.6785974392518
163,Aruba,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,2025-03-01 12:47:17,27.670594215217896,30.251246617677477,6.505855542471315,901.0949260984337
164,Aruba,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.775,2025-03-01 12:47:17,25.71549368149517,70.22606002781505,6.181404144488088,597.4727028370331
165,Aruba,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,0.791,2025-03-01 12:47:17,16.805795401088165,68.50917100808613,0.5341822540926222,970.8823834595278
166,Aruba,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.813,2025-03-01 12:47:17,31.70604991178476,54.6473285999767,7.469644538810899,996.5321478400047
167,Aruba,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.855,2025-03-01 12:47:17,21.41560129943472,59.37864456192196,8.312545824165001,204.89014899876935
168,Aruba,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854,0.854,2025-03-01 12:47:17,18.730370207997083,54.926580035525376,8.382613064319997,864.5893835987099
169,Aruba,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,2025-03-01 12:47:17,15.815502831095278,31.440302690693333,10.605467539843264,549.8400319737301
170,Aruba,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.859,2025-03-01 12:47:17,26.81785886376484,50.12229637304775,2.6622275248651768,448.8097044698489
171,Aruba,2009,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.869,0.899,2025-03-01 12:47:17,28.55128723684565,40.62493532383739,3.783347013459282,651.7650788944435
172,Aruba,2010,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.784,0.89,2025-03-01 12:47:17,15.331756578557124,35.905451346082124,12.160956978456191,150.36900153580632
173,Aruba,2011,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.769,0.882,2025-03-01 12:47:17,25.24186116598562,87.403226033361,14.20755925265091,555.8150068903719
174,Aruba,2012,0.0,0.0,0.0,0.002,0.135,0.0,0.0,0.0,0.731,0.868,2025-03-01 12:47:17,19.52991550395876,65.96158350252993,2.03899121050981,883.801513024
175,Aruba,2013,0.0,0.0,0.0,0.002,0.151,0.0,0.0,0.0,0.742,0.895,2025-03-01 12:47:17,27.903455808189,73.71937705419616,7.464743317578273,292.1153645250719
176,Aruba,2014,0.0,0.0,0.0,0.009,0.153,0.0,0.0,0.0,0.732,0.894,2025-03-01 12:47:17,18.487328580099827,48.92182459596705,3.212643791093803,483.7509052924826
177,Aruba,2015,0.0,0.0,0.0,0.011,0.165,0.0,0.0,0.0,0.746,0.922,2025-03-01 12:47:17,28.81875476204932,53.58882776964092,0.9010975253247366,945.5327989433879
178,Aruba,2016,0.005,0.0,0.0,0.011,0.134,0.005,0.0,0.0,0.76,0.915,2025-03-01 12:47:17,22.734706926010748,44.215439633803406,4.882550071892031,485.70745402512756
179,Aruba,2017,0.0,0.0,0.0,0.011,0.133,0.0,0.0,0.0,0.79,0.934,2025-03-01 12:47:17,33.73459977473469,35.817940257925486,2.155314377763191,422.5308690991585
180,Aruba,2018,0.0,0.0,0.0,0.011,0.136,0.0,0.0,0.0,0.82,0.967,2025-03-01 12:47:17,17.750418882919867,40.74189824649503,10.648996101513694,496.4829833110404
181,Aruba,2019,0.0,0.0,0.0,0.011,0.136,0.0,0.0,0.0,0.845,0.992,2025-03-01 12:47:17,21.82132702100517,77.85084271778915,8.005881205071667,567.5074898658007
182,Australia,2000,1.13,16.196,0.0,0.038,0.058,1.13,163.477,15.198,2.062,199.289,2025-03-01 12:47:17,17.269470424811782,70.65274831102656,2.1575170648546638,668.7922097183219
183,Australia,2001,1.35,16.397,0.0,0.044,0.21,1.35,168.358,22.931,2.448,213.088,2025-03-01 12:47:17,33.49387236557126,62.81573255912861,0.1386238260827155,820.623520825058
184,Australia,2002,1.58,15.718,0.0,0.05,0.364,1.58,164.665,29.273,2.996,216.226,2025-03-01 12:47:17,32.54678706761962,58.505392372006085,12.12235573536319,506.8919851878828
185,Australia,2003,1.62,16.127,0.0,0.059,0.703,1.62,163.419,28.378,3.322,215.248,2025-03-01 12:47:17,20.15883255430311,85.34605701936746,2.6429160924637127,835.7328415811263
186,Australia,2004,1.86,15.886,0.0,0.069,0.705,1.86,174.445,26.671,3.436,224.932,2025-03-01 12:47:17,28.19968092068358,34.364096866720104,9.09324963331149,580.3485952168726
187,Australia,2005,3.83,15.156,0.0,0.079,0.885,3.83,170.543,21.684,3.523,219.53,2025-03-01 12:47:17,31.34444400402432,46.83604879427496,5.053828696151184,404.6324593311799
188,Australia,2006,3.91,15.767,0.0,0.091,1.713,3.91,169.974,24.968,3.478,223.811,2025-03-01 12:47:17,26.10401623198925,50.99627121424284,8.782289074725535,692.1557453074728
189,Australia,2007,3.95,14.196,0.0,0.109,2.611,3.95,173.631,31.268,3.75,233.465,2025-03-01 12:47:17,25.59301156712013,76.94554873276726,4.73480440473486,745.9500292691422
190,Australia,2008,4.596,11.79,0.0,0.127,3.093,4.596,170.956,33.69,5.302,234.15,2025-03-01 12:47:17,19.837045818009035,89.55087720971828,1.3040934103838129,602.2440780665388
191,Australia,2009,2.815,11.684,0.0,0.16,3.806,2.815,171.354,38.713,6.213,237.56,2025-03-01 12:47:17,16.862055356117985,44.44023088542919,3.344250128366304,150.95347582125106
192,Australia,2010,2.777,13.502,0.0,0.389,5.052,2.777,166.964,44.383,5.692,241.536,2025-03-01 12:47:17,32.944315159066534,82.45844004822484,2.820878497186134,252.89458764474242
193,Australia,2011,2.102,16.694,0.0,1.392,6.085,2.102,162.92,46.213,4.654,242.162,2025-03-01 12:47:17,33.00836114326661,79.83736562590748,6.420290286594658,356.76794880120536
194,Australia,2012,3.043,13.979,0.0,2.325,6.97,3.044,158.359,47.697,4.983,240.4,2025-03-01 12:47:17,27.66202914546536,43.479443858506,9.87425675139236,354.36304535634383
195,Australia,2013,3.152,18.116,0.0,3.476,7.96,3.153,147.81,50.133,5.577,239.377,2025-03-01 12:47:17,21.78059582097401,53.95995481195335,3.957091124195364,706.0787202221835
196,Australia,2014,3.511,18.338,0.0,4.01,10.252,3.512,143.449,49.584,5.548,238.204,2025-03-01 12:47:17,21.984191492253217,54.580372157551146,0.1810490295092692,116.51379550626933
197,Australia,2015,3.608,13.324,0.0,5.023,11.467,3.609,151.422,47.509,5.867,241.829,2025-03-01 12:47:17,29.519113577404788,88.6932401115935,7.784060463971353,780.1135993445679
198,Australia,2016,3.722,15.021,0.0,6.209,12.199,3.723,154.279,46.128,5.561,246.842,2025-03-01 12:47:17,32.94220519905154,40.853514082733895,9.08639234038458,338.80822732623983
199,Australia,2017,3.5,16.037,0.0,8.071,12.597,3.501,147.974,51.446,5.09,248.216,2025-03-01 12:47:17,32.741728485302346,77.94947826628692,14.443057410027146,379.01966159449216
200,Australia,2018,3.518,15.831,0.0,9.929,15.164,3.519,149.144,48.945,5.295,251.345,2025-03-01 12:47:17,30.59751091715248,50.0515628503866,8.842062046398702,575.1188451495318
201,Australia,2019,3.5,15.538,0.0,14.218,21.143,3.501,142.018,51.638,5.623,257.179,2025-03-01 12:47:17,27.84063292308576,73.85222074656963,7.067588390672127,294.33304084506176
202,Australia,2020,3.442,16.113,0.0,18.639,24.309,3.443,135.099,48.133,5.613,254.791,2025-03-01 12:47:17,16.682799299900978,55.20066025773977,8.601024388465557,896.0241822179748
203,Austria,2000,1.528,41.835,0.0,0.003,0.067,1.528,5.727,7.851,2.841,61.38,2025-03-01 12:47:17,18.23257428189228,64.70158578699241,13.918509447930406,176.83190139390877
204,Austria,2001,1.668,40.455,0.0,0.005,0.105,1.668,6.893,8.746,3.18,62.72,2025-03-01 12:47:17,32.97108377054158,79.95670639956786,12.425672184024693,499.94412607095836
205,Austria,2002,1.517,40.227,0.0,0.009,0.14,1.52,6.613,9.308,2.871,62.205,2025-03-01 12:47:17,27.1285811931918,78.24993389903304,4.84468100045712,864.480042509401
206,Austria,2003,1.647,33.215,0.0,0.015,0.372,1.65,8.443,11.164,3.223,59.729,2025-03-01 12:47:17,15.183941032332593,81.98539101238201,3.5588154548570587,654.2595049791122
207,Austria,2004,1.912,36.762,0.0,0.018,0.934,1.914,7.905,10.953,3.448,63.846,2025-03-01 12:47:17,17.02943085732064,33.57703952067954,3.9395041854911046,363.0965642583701
208,Austria,2005,2.435,37.095,0.0,0.021,1.331,2.437,7.166,13.028,3.408,66.921,2025-03-01 12:47:17,28.270035382161115,71.5230331823847,7.566315595728195,478.68418699881465
209,Austria,2006,3.234,35.656,0.0,0.022,1.753,3.238,7.043,10.668,3.578,65.192,2025-03-01 12:47:17,15.101231676924376,38.39924260330577,11.160741768428666,736.0249423082631
210,Austria,2007,4.059,37.054,0.0,0.024,2.037,4.062,6.6,9.903,3.24,66.979,2025-03-01 12:47:17,18.216161028349973,54.94911408110466,7.548288107744431,975.9346690275094
211,Austria,2008,4.158,38.329,0.0,0.03,2.011,4.16,5.527,11.181,3.258,68.654,2025-03-01 12:47:17,25.974675787331723,62.91530490328131,1.016945937421689,903.8248465414902
212,Austria,2009,4.276,40.896,0.0,0.049,1.954,4.278,3.759,12.343,3.02,70.575,2025-03-01 12:47:17,28.837903953853864,54.16436908480985,10.853710506599713,408.1895275441391
213,Austria,2010,4.481,38.363,0.0,0.089,2.064,4.482,4.918,14.351,3.647,72.395,2025-03-01 12:47:17,28.03922519005201,61.17670054818045,12.089551930064308,998.3780913590717
214,Austria,2011,4.56,34.237,0.0,0.174,1.936,4.561,5.432,12.437,3.482,66.819,2025-03-01 12:47:17,19.4853861892112,89.79157852791715,4.3424679767957945,103.15419717795244
215,Austria,2012,4.679,43.848,0.0,0.337,2.463,4.68,4.388,9.712,3.27,73.377,2025-03-01 12:47:17,29.24358442695072,38.11303882277129,9.961886089250257,124.86678022757359
216,Austria,2013,4.696,42.017,0.0,0.626,3.152,4.696,4.212,6.65,3.228,69.277,2025-03-01 12:47:17,19.744981749936,70.52736272018554,6.398878515815901,841.4564636540745
217,Austria,2014,4.548,41.007,0.0,0.785,3.846,4.548,2.935,5.321,3.157,66.147,2025-03-01 12:47:17,21.50799396318536,53.76005798313692,13.336790335911642,279.5164181497468
218,Austria,2015,4.648,37.157,0.0,0.937,4.84,4.648,2.954,7.664,3.65,66.498,2025-03-01 12:47:17,29.92982810236048,37.980587934439725,12.678383372411098,154.69234155661678
219,Austria,2016,4.78,39.971,0.0,1.096,5.235,4.78,2.043,8.488,3.643,70.036,2025-03-01 12:47:17,27.99265798094429,39.52420580245857,7.881479974644634,313.433265912852
220,Austria,2017,4.921,38.294,0.0,1.269,6.572,4.921,1.758,10.914,3.703,72.352,2025-03-01 12:47:17,31.98446820988356,86.95638637473701,10.372583187203915,483.4901385827742
221,Austria,2018,4.93,37.638,0.0,1.438,6.03,4.93,1.805,9.918,3.247,69.936,2025-03-01 12:47:17,28.15225784600687,82.77608980270571,13.25024551533156,757.5096433900643
222,Austria,2019,4.536,41.638,0.0,1.353,7.6,4.537,1.633,11.618,3.247,76.162,2025-03-01 12:47:17,26.36617206670943,84.4225176249013,7.435755151174133,661.901973896085
223,Austria,2020,4.068,42.883,0.0,1.265,6.868,4.069,0.717,10.441,3.25,73.561,2025-03-01 12:47:17,16.87349535656185,89.4919665496432,4.698761107332329,313.8590958043784
224,Azerbaijan,2000,0.0,1.519,0.0,0.0,0.0,0.0,0.0,0.0,16.135,17.654,2025-03-01 12:47:17,22.35431606118867,42.49892340051108,11.30499206864372,552.943403290526
225,Azerbaijan,2001,0.0,1.288,0.0,0.0,0.0,0.0,0.0,0.709,15.899,17.896,2025-03-01 12:47:17,20.30404735363451,51.3263602418437,3.3009938217703767,933.5926948587119
226,Azerbaijan,2002,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.703,15.769,18.472,2025-03-01 12:47:17,19.87979286758167,70.153141795492,5.827967220090631,833.5069992853819
227,Azerbaijan,2003,0.0,2.444,0.0,0.0,0.0,0.0,0.0,3.085,14.602,20.131,2025-03-01 12:47:17,34.46021109504891,59.028152391638834,12.985908556601904,390.87080634861405
228,Azerbaijan,2004,0.0,2.727,0.0,0.0,0.0,0.0,0.0,3.097,14.658,20.482,2025-03-01 12:47:17,22.861954493335208,55.10337200270001,10.866335104039726,984.0381052201267
229,Azerbaijan,2005,0.0,2.979,0.0,0.0,0.0,0.0,0.0,2.985,14.131,20.095,2025-03-01 12:47:17,32.84093110354227,51.46867496013559,6.057165078712488,737.7583603916179
230,Azerbaijan,2006,0.0,2.493,0.0,0.0,0.0,0.0,0.0,3.458,16.369,22.32,2025-03-01 12:47:17,27.622772519945254,65.62683791660713,3.2211675361253613,156.20442010010362
231,Azerbaijan,2007,0.0,2.34,0.0,0.0,0.0,0.0,0.0,4.048,14.266,20.654,2025-03-01 12:47:17,30.896226070832967,64.53560571840492,5.339525862483548,131.64464195977482
232,Azerbaijan,2008,0.0,2.21,0.0,0.0,0.0,0.0,0.0,4.501,13.745,20.456,2025-03-01 12:47:17,25.052741862103844,39.6874700438544,4.261562238411495,251.56715410902697
233,Azerbaijan,2009,0.0,2.285,0.0,0.0,0.0,0.0,0.0,4.846,10.719,17.85,2025-03-01 12:47:17,26.53807769252718,58.30439025110634,2.641339319157809,755.0702812451322
234,Azerbaijan,2010,0.0,3.412,0.0,0.0,0.001,0.0,0.0,5.76,8.587,17.76,2025-03-01 12:47:17,24.85035387637728,63.20830657259099,11.14999370348485,265.3650332581851
235,Azerbaijan,2011,0.0,2.649,0.0,0.0,0.0,0.0,0.0,6.649,9.912,19.21,2025-03-01 12:47:17,18.90485975596089,64.21721632388343,3.781048302752573,560.3380922879502
236,Azerbaijan,2012,0.0,1.803,0.0,0.0,0.0,0.0,0.0,7.989,11.908,21.7,2025-03-01 12:47:17,29.44904230523011,42.60643157474111,6.812512052516457,183.93410816274857
237,Azerbaijan,2013,0.134,1.474,0.0,0.001,0.001,0.134,0.0,8.201,12.225,22.17,2025-03-01 12:47:17,20.61544724881712,74.53628353513722,5.787891702541636,928.7975420471756
238,Azerbaijan,2014,0.174,1.287,0.0,0.003,0.002,0.174,0.0,10.904,10.95,23.494,2025-03-01 12:47:17,15.486319328629076,31.511945689264177,14.731160679534462,409.5645522252108
239,Azerbaijan,2015,0.182,1.621,0.0,0.005,0.005,0.182,0.0,10.721,10.766,23.482,2025-03-01 12:47:17,27.909445918143355,51.28991133258976,5.866383662223308,917.3188509045677
240,Azerbaijan,2016,0.174,1.939,0.0,0.035,0.023,0.174,0.0,10.676,10.72,23.741,2025-03-01 12:47:17,18.542213588140974,76.81275891213801,1.199737241951322,950.3880777194898
241,Azerbaijan,2017,0.17,1.729,0.0,0.037,0.022,0.17,0.0,10.48,10.524,23.132,2025-03-01 12:47:17,33.80917168705828,63.83357526332414,1.3473862885812604,105.51578258231271
242,Azerbaijan,2018,0.162,1.75,0.0,0.039,0.082,0.162,0.0,10.87,10.916,23.981,2025-03-01 12:47:17,34.07857154005175,45.66974595065162,8.861305820295971,517.7216684788589
243,Azerbaijan,2019,0.155,1.549,0.0,0.044,0.135,0.155,0.0,11.332,11.38,24.75,2025-03-01 12:47:17,33.29728780440897,71.69718716058287,8.990453276073984,122.1904501362036
244,Azerbaijan,2020,0.155,1.549,0.0,0.044,0.135,0.155,0.0,12.514,11.38,25.932,2025-03-01 12:47:17,22.403174005108887,64.0434566493644,6.281384857239825,917.8234896726153
245,Bahamas,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565,1.565,2025-03-01 12:47:17,15.309132330577349,77.77461656738323,6.477655384680445,566.5667902611183
246,Bahamas,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626,1.626,2025-03-01 12:47:17,33.566371251754504,74.1015111713894,0.8089887426130682,167.44961142864713
247,Bahamas,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.716,1.716,2025-03-01 12:47:17,23.563682966346285,66.60647532217408,7.748197655838934,199.24905544891018
248,Bahamas,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.81,2025-03-01 12:47:17,34.33309638087339,59.29066051864884,7.571092130705275,445.15812204346514
249,Bahamas,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.795,1.795,2025-03-01 12:47:17,34.272399541785056,37.9909275400514,2.243239778354168,946.2107735856005
250,Bahamas,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.894,1.894,2025-03-01 12:47:17,32.060189109347206,45.679981073123024,1.5575907916639138,723.6182364112727
251,Bahamas,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928,1.928,2025-03-01 12:47:17,20.888977841391718,55.14596837502512,1.8535873589923573,880.8569795702192
252,Bahamas,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045,2.045,2025-03-01 12:47:17,22.701954572038503,65.95795722038332,1.515423697368878,429.8109817059817
253,Bahamas,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.05,2025-03-01 12:47:17,32.02273343033714,60.82247131291829,9.145622933051396,138.8923295949985
254,Bahamas,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945,1.945,2025-03-01 12:47:17,21.338440103125556,47.29107155757177,2.947239786043779,976.8858734839727
255,Bahamas,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889,1.889,2025-03-01 12:47:17,18.38985493372185,30.387861467382635,3.771452282811952,115.4556915961326
256,Bahamas,2011,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.931,1.932,2025-03-01 12:47:17,26.136025249167005,59.77435331404884,2.603582162271596,952.8864877729801
257,Bahamas,2012,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.786,1.787,2025-03-01 12:47:17,33.723095483215616,47.137559313734585,14.367529566727546,431.8096814642302
258,Bahamas,2013,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.772,1.773,2025-03-01 12:47:17,28.92059593349946,74.0764980426321,12.81926194727753,109.08136451969337
259,Bahamas,2014,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,1.807,1.809,2025-03-01 12:47:17,26.4012234017873,31.43677591622901,3.4574225602728133,720.2415085520574
260,Bahamas,2015,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,1.878,1.88,2025-03-01 12:47:17,16.943529875415372,65.08966867834745,4.91349440883189,982.4862736282188
261,Bahamas,2016,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,1.848,1.85,2025-03-01 12:47:17,27.3001445339834,86.48845425036393,3.1483926345749573,969.0631505538332
262,Bahamas,2017,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,1.868,1.87,2025-03-01 12:47:17,34.801077002085265,40.46455602668997,7.378139391912356,244.8433100821766
263,Bahamas,2018,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,1.9,1.903,2025-03-01 12:47:17,17.801680304730482,58.29896944503572,0.2941579871138039,263.12302545953946
264,Bahamas,2019,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,1.907,1.91,2025-03-01 12:47:17,25.366593047274733,35.48531950902829,10.070520133451936,608.9850231576941
265,Bahrain,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.004,0.019,13.023,2025-03-01 12:47:17,32.54746143855911,67.54091473568116,7.847372247264625,673.574343785492
266,Bahrain,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.717,0.02,13.737,2025-03-01 12:47:17,29.815372355084087,63.031900835773534,13.479583924516549,765.476122299279
267,Bahrain,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.317,0.021,14.338,2025-03-01 12:47:17,28.94031481990536,54.441931452769936,2.465890264926212,262.9453244249328
268,Bahrain,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.734,0.021,14.755,2025-03-01 12:47:17,29.049681679742186,61.28262128842447,12.061638690916975,963.1063780879911
269,Bahrain,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.155,0.022,15.177,2025-03-01 12:47:17,22.189823024395103,83.79447950814061,11.879415217000735,674.865330660314
270,Bahrain,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.179,0.026,18.205,2025-03-01 12:47:17,20.871836885289863,41.77765813866402,1.907717838253304,862.3422269834994
271,Bahrain,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.746,0.028,19.774,2025-03-01 12:47:17,31.187223109570272,31.353870702320837,5.978388362161914,586.0591437557546
272,Bahrain,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,0.029,20.419,2025-03-01 12:47:17,31.202267893583617,81.69989308194606,2.5522896171677534,472.84916283089433
273,Bahrain,2008,0.0,0.0,0.0,0.0,0.001,0.0,0.0,21.424,0.026,21.451,2025-03-01 12:47:17,32.341446371602075,64.62702494327439,3.8208075068632334,979.4646159354963
274,Bahrain,2009,0.0,0.0,0.0,0.0,0.002,0.0,0.0,21.181,0.026,21.209,2025-03-01 12:47:17,33.26481105112943,83.43950732771054,3.948692622458165,623.9092337378524
275,Bahrain,2010,0.0,0.0,0.0,0.0,0.002,0.0,0.0,22.367,0.027,22.396,2025-03-01 12:47:17,25.22684797721876,65.81671340479036,8.343545910386592,880.186224519261
276,Bahrain,2011,0.0,0.0,0.0,0.0,0.002,0.0,0.0,22.85,0.028,22.88,2025-03-01 12:47:17,25.030325893743992,78.60966539758215,6.171163976406983,957.9631567296609
277,Bahrain,2012,0.0,0.0,0.0,0.001,0.001,0.0,0.0,23.26,0.028,23.29,2025-03-01 12:47:17,30.965903579335503,55.78040180130888,14.21599206009458,707.8191643077934
